id,title,level,n_enrolled,n_lectures,date,price
1246636,Photoshop - Como criar Fusão de forma profissional,All Levels,38,34,2017-06-12,30
406424,"Photoshop, Illustrator, InDesign & Graphic Design Principles",All Levels,934,41,2015-02-02,30
1243016,Photoshop - Tratamento de pele profissional,Intermediate,50,16,2017-06-06,100
1266468,Indesign - Para quem quer trabalhar com Design Gráfico,Intermediate,27,12,2017-06-27,100
611804,Primeros Pasos con Photoshop CC,Basic,6429,31,2015-09-23,0
276680,Cómo Diseñar Logos,Basic,422,31,2015-03-05,25
922092,Photoshop para principiantes: ¡De cero a experto!,Basic,410,62,2016-08-22,120
1274846,Photoshop Avançado - Pós Produção e fusão com 3D,Advanced,15,6,2017-07-03,135
1093446,ABC do Adobe Illustrator,Basic,115,56,2017-02-06,35
1000116,خطوتك الأولى لتعلم الفوتوشوبPhotoshop,Basic,272,12,2016-12-22,20
673142,master course - realistisch zeichnen lernen,All Levels,280,33,2016-02-10,20
701468,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,All Levels,354,98,2016-01-04,70
399938,Professional Logo Design in Adobe Illustrator,All Levels,44044,45,2015-01-22,0
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,All Levels,1367,31,2015-08-06,145
341952,Mastering Photoshop: From Beginner to Industry Professional,Intermediate,1754,79,2014-11-25,25
474076,Expert Retina / HiDPI Graphics in Photoshop & Illustrator,All Levels,2067,18,2015-04-26,195
839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,All Levels,5301,77,2016-06-21,0
787340,Most Wanted Flat Design Techniques #1: Desert Island,Intermediate,4294,15,2016-03-17,0
559204,Photoshop Quickstart Guide to Digital Sketching,Basic,1679,15,2015-09-17,20
1197810,Gestalt Principles & Pattern Design : Create Festive Pattern,All Levels,327,14,2017-05-02,50
971260,Logo Design - Design a Logo in Photoshop for beginners,Basic,740,12,2016-12-02,30
960326,Advanced Features in Adobe Illustrator,Intermediate,1348,14,2016-10-12,30
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",Basic,1249,19,2014-01-28,30
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,Basic,1275,42,2015-05-27,135
482208,Learn Photoshop CC Essentials,Basic,3117,62,2015-05-06,75
998580,Mobile App Design: From Beginner to Intermediate,All Levels,896,108,2017-02-20,140
475214,Text based Logo Design for Business Using Adobe Photoshop,All Levels,4208,19,2015-08-03,20
77532,Graphic Design for Entrepreneurs...Who Can't Draw,Basic,3903,13,2013-08-17,20
846214,BUSINESS CARD DESIGN IN POWERPOINT,Basic,1710,16,2016-05-15,95
951912,Adobe - How to create a professional Video Title/ Web Banner,All Levels,1606,9,2016-09-07,20
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,All Levels,4776,18,2017-03-03,0
660876,Graphic Design - An Overview of the Field,Basic,23229,12,2015-11-09,0
837798,✔️ Illustrator CC : Be a Graphic Designer in Illustrator CC,All Levels,1456,77,2016-07-06,25
834226,FLAT ICON DESIGN IN POWERPOINT,Basic,1534,23,2016-05-03,95
750934,Logo Design By Example : Design 5 Famous Logos,Basic,2199,16,2016-02-03,50
770622,Bring your sketch to life - learn digital illustration,Basic,1202,36,2016-04-29,70
1029436,Learn Cinema 4D: Create an Abstract Background,Basic,2004,9,2017-02-22,20
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,All Levels,778,24,2017-04-04,90
1226182,Design Tickets and Vouchers in Photoshop and Illustrator,Basic,502,15,2017-05-27,45
978462,Blender Modelling Series - Volume Two,Basic,1526,24,2016-10-12,100
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,Basic,1468,141,2015-08-18,50
805882,Design bestselling T-shirts from Beginner to Expert.,Basic,798,25,2016-04-06,95
413180,Digital Painting for Cartoon Characters,All Levels,2044,25,2015-02-05,30
1027480,Create Animated Gif Advertising Banners in Photoshop CC,All Levels,1310,20,2017-01-10,85
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,All Levels,1145,20,2016-09-06,20
1219814,Photo Manipulation: Master Photo Editing,All Levels,326,43,2017-07-03,75
518870,How to create flat design icons in 15 minutes in Illustrator,All Levels,2228,51,2015-06-22,195
935108,Adobe - Create a professional logo step-by-step (Beauty),All Levels,2420,21,2016-08-27,20
53549,Essential Skills for Designers - Mastering the Pen Tool,All Levels,387,24,2013-05-13,45
907408,Morphing  with After Effect : Everything you need to know,All Levels,421,18,2016-07-21,20
410974,Learn  After Effects and master 3d layers in after effects,All Levels,987,29,2015-02-23,20
1035402,Learn Adobe Illustrator CC - All Essentials In 1 Hour!,Basic,324,14,2017-03-01,55
991416,History of Art and Design from XV to XXI century,All Levels,319,35,2016-10-24,20
472592,App Design + Web Design + Photoshop = Combined Course,Basic,1087,24,2015-04-27,115
140368,Adobe Illustrator CC for beginners,Basic,270,118,2014-12-17,20
366194,Complete Portrait and Figure Drawing (step-by-step),All Levels,124,16,2014-12-17,20
939882,Adobe Illustrator: Learn Easy Logo Design.,All Levels,371,26,2016-09-06,20
631148,Create Beautiful Compelling Social Media Banners With Canva,Basic,1098,34,2015-10-14,50
885479,Become a Professional Logo Designer,All Levels,107,82,2016-06-28,150
783438,Learn Photoshop Actions - Save time with repetitive tasks,Intermediate,507,7,2016-03-08,25
49553,Essential Skills for Designers - Masking,All Levels,646,25,2013-05-11,45
506164,Mastering Photoshop Elements 13 Made Easy Training Tutorial,Basic,1738,166,2015-05-22,20
280194,"Become a Graphic Designer, and earn a living from it",All Levels,2354,37,2014-09-17,35
711210,Learn 2D Cell Shading in Photoshop,Intermediate,238,8,2016-03-14,20
905244,Adobe Illustrator For Everyone: Create Detailed Vector Image,All Levels,165,11,2016-08-09,185
637066,Learn Digital Drawing in Photoshop,All Levels,1080,13,2015-10-12,20
785328,Quickly Batch Export & Package Logo Files for Clients,Intermediate,489,5,2017-05-01,20
744696,Logo Design for Everybody,Basic,706,24,2016-03-08,30
220604,Pixelmator - Create Vector Graphics From Scratch,All Levels,507,36,2014-09-19,20
699380,Creating an animated greeting card via Google Slides,Intermediate,770,8,2016-05-06,20
787096,Most Wanted Flat Design Techniques #3: Office Space,Intermediate,1028,26,2016-03-17,95
793000,Flat Design - Create Beautiful Flat Graphics In Photoshop,All Levels,545,23,2016-03-20,20
803058,T-Shirt Design Workshop 01: Foundation,All Levels,690,19,2016-03-25,25
494058,Expert Guide : Mastering Shapes Creation with Illustrator,All Levels,2911,35,2015-05-25,200
1027080,Logo Portfolio in 1 Hour in Wordpress,All Levels,734,36,2016-12-06,100
367460,Complete Digital Painting Training with Corel Painter,All Levels,4353,57,2015-02-09,30
1151342,How to Design Simple Promotional Materials in Photoshop,Basic,521,23,2017-04-04,55
395140,Design and Animate a Gamer UI,All Levels,3481,6,2015-01-15,20
866796,Learn Blender 3D - The materials and texture course,All Levels,711,105,2016-08-08,200
857144,FACEBOOK COVERS IN POWERPOINT,Basic,1123,13,2016-05-23,95
611370,"Quote Images for Pinterest, Facebook, & Instagram",Basic,12103,18,2015-09-24,0
452092,Adobe Illustrator: Create a Quick & Easy Unique Illustration,Basic,1418,19,2015-03-22,95
286424,Learn to Design a Logo in Adobe Illustrator,All Levels,3390,29,2014-08-23,20
348116,Photoshop In-Depth: Master all of Photoshop's Tools Easily,All Levels,53851,45,2014-11-30,0
436568,Diseño de logo para principiantes,All Levels,3,12,2015-03-23,25
956002,After Effects - Alles rund um das Tracking,Basic,1,6,2016-09-13,20
185500,Introducción al retrato realista con Photoshop,Basic,3,7,2014-04-15,20
722176,Uso Básico de Adobe Photoshop,Basic,1,27,2016-02-08,20
197610,Técnicas Photoshop: Reformar Campo de golf,All Levels,2,34,2014-05-08,40
672112,誰でもわかる Adobe Illustrator CS5,Basic,1,13,2015-11-24,20
672086,誰でもわかる Adobe Photoshop CS5,Basic,1,14,2015-11-24,20
185538,MicroStation - Niveles,Basic,2,7,2014-04-15,20
188604,Crea personajes fantásticos con Photoshop,Basic,1,8,2014-04-04,20
188584,Letras en Adobe Illustrator,Basic,0,13,2014-04-04,40
181268,Photoshop: Creando elemental de aire,Basic,0,5,2014-04-01,20
185526,MicroStation - Células,Basic,0,9,2014-04-15,20
177472,Nuke X: Aprende composición digital,Basic,3,21,2014-04-01,35
766320,สร้างงานกราฟฟิคแอพพลิเคชั่นมือถือด้วย Adobe Illustrator,Basic,25,30,2016-02-25,20
181264,Photoshop: Creando elemental de agua,Basic,1,5,2014-04-01,20
513846,７日でマスター  ビギナー向け Adobe Illustrator　どきどきセミナー,Basic,108,44,2015-08-19,20
242176,Si eres nuevo en Photoshop...Este es tu curso Nº1,Basic,13,22,2014-06-17,20
255604,Intro to Illustrator,Basic,11,59,2014-07-20,20
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,Basic,37,49,2017-03-22,65
1216164,Photoshop - Automatização com Adobe Script,Intermediate,7,87,2017-05-15,195
1024800,دورة شامل لبرنامج إلستريتور للمبتدئين - Adobe illustrator CC,Basic,1,24,2017-06-08,30
1262470,Corel Draw X8 Başlangıç Eğitimi (YENİ),Basic,1,66,2017-06-21,65
1164832,Formation Photoshop,Basic,6,11,2017-05-15,200
794036,8 Stunden professionelles Cinema 4D Training,All Levels,18,38,2016-03-22,50
1004512,Clipping Masks & Shaped images in Adobe Photoshop CC,All Levels,1905,14,2016-12-09,90
464184,Expert Guide : Mastering Photoshop Smart Objects in depth !,All Levels,3360,16,2015-04-07,195
1126016,Portrait Typography in Photoshop - Anyone can do Typography,All Levels,941,26,2017-03-06,95
482924,Mastering Retouching and Restoration (15 projects Included),All Levels,4927,22,2015-04-26,100
738198,Make flat design trees in Adobe Illustrator in 30 minutes!,Basic,2087,6,2016-01-22,50
768366,Photoshop Fantastic! - The Comprehensive Guide to Photoshop,All Levels,2938,45,2016-04-06,20
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,Basic,2911,37,2015-11-11,155
663702,Graphic Design: Double Your Sales With Canva,All Levels,1797,39,2015-11-17,20
558432,Easy Typography Tips to Beautify and Strengthen Your Work,Intermediate,3192,18,2015-08-06,45
628786,Adobe Illustrator Advanced Vector Artwork,All Levels,1538,74,2017-02-06,90
133968,Web Elements Design With Photoshop,All Levels,5072,44,2014-10-21,45
938680,Logo Design Made Easy: Create your own logo in PowerPoint,Basic,1086,8,2016-11-22,20
691641,Typografie - Die besten Schriftarten im Geschäftsalltag,Basic,213,16,2016-01-18,75
801186,Lettering,All Levels,135,14,2016-03-24,40
906760,Corel Draw x7,All Levels,164,62,2016-07-20,20
705444,Adobe Photoshop CC - Fundamentos,Basic,290,88,2016-01-06,40
601092,Curso de Diseño e Ilustracion de Armas para Videojuegos,All Levels,183,19,2015-09-21,40
1246518,Photoshop - Composição vintage,All Levels,35,9,2017-06-12,30
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,All Levels,86,18,2017-04-20,30
913768,Illustrator CC 2016 Power Workshops (Deutsch),Intermediate,96,50,2016-07-25,150
648350,Curso Blender 3D  do Básico ao Avançado ,All Levels,353,154,2015-10-25,20
1161864,Diseño impreso - Preimpresión para offset en Illustrator,All Levels,33,29,2017-05-31,100
374404,Fundamentos de la Tipografía - Para un diseño eficaz,Basic,172,15,2014-12-30,20
967486,الدورة الشاملة illustrator from zero to hero,All Levels,155,158,2016-12-19,150
496302,Designing an eBook Cover that Sells,All Levels,27,18,2015-05-08,20
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,Intermediate,2,11,2017-03-31,20
909970,Paint atmospheric sunset with soft pastel!,Intermediate,7,5,2016-08-17,20
297702,Earn and Learn to create Logo designs in Illustrator quickly,All Levels,18,7,2014-09-10,50
978272,Create your own Photoshop brush preset!,Basic,4,8,2016-11-18,20
37821,Quick and Quirky Caricatures - Learn in an Hour!,Basic,139,9,2013-01-24,20
514398,Finalize Production Files | Photoshop Illustrator InDesign,All Levels,18,30,2015-06-17,50
544944,How to illustrate in Flash ,Basic,5,17,2015-08-04,20
326338,OpenCV Computer Vision Application Programming ,All Levels,167,30,2014-10-24,85
600366,Turn your animated greeting card carousel into a music video,Intermediate,311,9,2016-07-01,20
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,Basic,13,185,2017-02-03,30
574194,Manipulate Photos with GIMP,All Levels,34,11,2015-08-09,20
865634,Learn to Draw Pretty Faces for Comic Books,Basic,1522,37,2016-08-08,40
400130,The Business Graphic Design with Photoshop & Illustrator,All Levels,6039,111,2015-02-25,200
563708,Bestseller!! Learn Illustrator CC in 1 Hour,Basic,4449,9,2015-07-28,200
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,Basic,6428,54,2017-06-13,200
178044,How To Make Graphics For A Website,All Levels,24857,11,2014-03-15,200
933888,Adobe Illustrator: How to Draw Squared Animals Icons,Basic,2873,13,2017-01-10,180
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,Basic,5840,30,2015-06-03,195
1195812,Getting Started With Digital Painting Using Krita,Basic,1011,11,2017-05-02,20
590622,Logo Design - Guide to Logo Design in Photoshop,All Levels,6215,17,2016-02-05,25
249126,Logo Design Essentials ,All Levels,33205,12,2014-06-30,20
1163768,Fundamentals of Character Design: From Concept to Vector,Basic,1452,11,2017-04-01,50
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",All Levels,1343,16,2017-03-14,20
909486,Drawing Fun Caricatures! :) -The Best Method!,All Levels,41,6,2016-07-20,25
368958,Advanced Graphic Design-Photoshop CC 2014 for Photographers,All Levels,314,19,2014-12-19,20
201812,Design Beautiful & Professional Ebooks Using FREE Software,All Levels,239,26,2014-04-25,20
484896,Desktop Publishing 101: Simplified Editing,Basic,507,9,2015-04-28,20
553832,Create Professional Character Designs in Photoshop,Intermediate,228,21,2015-07-14,20
452182,How to Make a Custom Graphic From Sketches ,Basic,21,17,2015-04-10,20
490392,Getting Started with Illustrator CC,Basic,92,57,2015-05-01,100
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",Basic,91,21,2017-05-12,20
1115504,How to Make Your Own Children's Interactive eBook!,Basic,33,17,2017-02-17,95
446022,InDesign Basics for Beginners: Learn InDesign Quickly,Basic,177,24,2015-08-13,35
522784,Create an Accelerated Learning Flowchart with Watercolors,All Levels,668,16,2015-06-08,200
311846,How to Create Vector Characters in Illustrator or Photoshop,Basic,92,15,2014-10-02,25
942768,Photoshop Learn Concept Art Manipulation,Basic,8,11,2016-08-30,25
288850,Make Logo design pay with illustrator in less than a day,All Levels,22,20,2014-09-01,50
1068664,Create a Majestic Bear on Adobe Illustrator,All Levels,3,10,2017-05-02,55
1136446,Adobe Illustrator CC Beginner,Basic,2,37,2017-03-08,30
1125728,Create Beveled Lettering in Adobe Illustrator,Intermediate,2,8,2017-02-26,20
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,All Levels,1,19,2017-06-02,20
1095488,Adobe photoshop The  Flying Land compositing,All Levels,2,23,2017-02-20,70
381828,Learn Mobile App Design in Photoshop,Basic,11,13,2015-01-07,20
406054,Photoshop: Real World Learning,All Levels,9,56,2015-01-29,20
585174,Adobe Illustrator Fast Track,Basic,9,23,2015-08-18,40
1125814,Mastering Text Animation in After Effect,Intermediate,1,9,2017-02-26,20
1105636,How to Design A 2D Character in Illustrator,Basic,1,9,2017-02-08,20
327310,Design Efficiency Intensive,Intermediate,6,5,2015-01-12,20
1080584,Adobe Photoshop CC for Photographers Advanced,Advanced,1,43,2017-01-19,30
513212,Adobe InDesign Tips and Tricks,All Levels,4,8,2015-06-22,80
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,All Levels,1,8,2016-12-21,50
831640,Beginner's Guide to Book Cover Designing.,Basic,2,11,2016-06-20,25
570188,Low Poly Portrait Illustration,All Levels,4,8,2015-08-04,20
365926,Events Promotion Design,Intermediate,4,9,2016-02-11,45
986832,Adobe Photoshop CC Introduction,Basic,1,55,2016-10-19,30
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,Basic,1,10,2017-01-23,20
872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,All Levels,1,34,2016-06-23,30
